"measurementscale","fallwinterspring","grade","RIT","student_percentile"
"Mathematics","Spring",0,164,71
"Mathematics","Spring",1,184,71
"Mathematics","Spring",2,197,71
"Mathematics","Spring",3,209,71
"Mathematics","Spring",4,219,71
"Mathematics","Spring",5,228,71
"Mathematics","Spring",6,233,71
"Mathematics","Spring",7,237,71
"Mathematics","Spring",8,241,71
"Mathematics","Spring",9,241,71
"Mathematics","Spring",10,244,71
"Mathematics","Spring",11,246,71
"Mathematics","Spring",12,248,71
"Mathematics","Spring",0,164,72
"Mathematics","Spring",1,184,72
"Mathematics","Spring",2,197,72
"Mathematics","Spring",3,209,72
"Mathematics","Spring",4,220,72
"Mathematics","Spring",5,228,72
"Mathematics","Spring",6,233,72
"Mathematics","Spring",7,238,72
"Mathematics","Spring",8,242,72
"Mathematics","Spring",9,242,72
"Mathematics","Spring",10,245,72
"Mathematics","Spring",11,247,72
"Mathematics","Spring",12,249,72
"Mathematics","Spring",0,164,73
"Mathematics","Spring",1,184,73
"Mathematics","Spring",2,198,73
"Mathematics","Spring",3,210,73
"Mathematics","Spring",4,220,73
"Mathematics","Spring",5,229,73
"Mathematics","Spring",6,234,73
"Mathematics","Spring",7,238,73
"Mathematics","Spring",8,243,73
"Mathematics","Spring",9,243,73
"Mathematics","Spring",10,245,73
"Mathematics","Spring",11,248,73
"Mathematics","Spring",12,249,73
"Mathematics","Spring",0,165,74
"Mathematics","Spring",1,185,74
"Mathematics","Spring",2,198,74
"Mathematics","Spring",3,210,74
"Mathematics","Spring",4,221,74
"Mathematics","Spring",5,229,74
"Mathematics","Spring",6,234,74
"Mathematics","Spring",7,239,74
"Mathematics","Spring",8,243,74
"Mathematics","Spring",9,243,74
"Mathematics","Spring",10,246,74
"Mathematics","Spring",11,248,74
"Mathematics","Spring",12,250,74
"Mathematics","Spring",0,165,75
"Mathematics","Spring",1,185,75
"Mathematics","Spring",2,198,75
"Mathematics","Spring",3,211,75
"Mathematics","Spring",4,221,75
"Mathematics","Spring",5,230,75
"Mathematics","Spring",6,235,75
"Mathematics","Spring",7,239,75
"Mathematics","Spring",8,244,75
"Mathematics","Spring",9,244,75
"Mathematics","Spring",10,247,75
"Mathematics","Spring",11,249,75
"Mathematics","Spring",12,251,75
"Mathematics","Spring",0,166,76
"Mathematics","Spring",1,186,76
"Mathematics","Spring",2,199,76
"Mathematics","Spring",3,211,76
"Mathematics","Spring",4,222,76
"Mathematics","Spring",5,231,76
"Mathematics","Spring",6,235,76
"Mathematics","Spring",7,240,76
"Mathematics","Spring",8,244,76
"Mathematics","Spring",9,245,76
"Mathematics","Spring",10,247,76
"Mathematics","Spring",11,250,76
"Mathematics","Spring",12,252,76
"Mathematics","Spring",0,166,77
"Mathematics","Spring",1,186,77
"Mathematics","Spring",2,199,77
"Mathematics","Spring",3,211,77
"Mathematics","Spring",4,222,77
"Mathematics","Spring",5,231,77
"Mathematics","Spring",6,236,77
"Mathematics","Spring",7,240,77
"Mathematics","Spring",8,245,77
"Mathematics","Spring",9,245,77
"Mathematics","Spring",10,248,77
"Mathematics","Spring",11,250,77
"Mathematics","Spring",12,252,77
"Mathematics","Spring",0,166,78
"Mathematics","Spring",1,187,78
"Mathematics","Spring",2,200,78
"Mathematics","Spring",3,212,78
"Mathematics","Spring",4,223,78
"Mathematics","Spring",5,232,78
"Mathematics","Spring",6,236,78
"Mathematics","Spring",7,241,78
"Mathematics","Spring",8,246,78
"Mathematics","Spring",9,246,78
"Mathematics","Spring",10,249,78
"Mathematics","Spring",11,251,78
"Mathematics","Spring",12,253,78
"Mathematics","Spring",0,167,79
"Mathematics","Spring",1,187,79
"Mathematics","Spring",2,200,79
"Mathematics","Spring",3,212,79
"Mathematics","Spring",4,223,79
"Mathematics","Spring",5,232,79
"Mathematics","Spring",6,237,79
"Mathematics","Spring",7,242,79
"Mathematics","Spring",8,246,79
"Mathematics","Spring",9,247,79
"Mathematics","Spring",10,250,79
"Mathematics","Spring",11,252,79
"Mathematics","Spring",12,254,79
"Mathematics","Spring",0,167,80
"Mathematics","Spring",1,187,80
"Mathematics","Spring",2,201,80
"Mathematics","Spring",3,213,80
"Mathematics","Spring",4,224,80
"Mathematics","Spring",5,233,80
"Mathematics","Spring",6,238,80
"Mathematics","Spring",7,242,80
"Mathematics","Spring",8,247,80
"Mathematics","Spring",9,247,80
"Mathematics","Spring",10,250,80
"Mathematics","Spring",11,252,80
"Mathematics","Spring",12,255,80
"Mathematics","Spring",0,168,81
"Mathematics","Spring",1,188,81
"Mathematics","Spring",2,201,81
"Mathematics","Spring",3,213,81
"Mathematics","Spring",4,224,81
"Mathematics","Spring",5,233,81
"Mathematics","Spring",6,238,81
"Mathematics","Spring",7,243,81
"Mathematics","Spring",8,248,81
"Mathematics","Spring",9,248,81
"Mathematics","Spring",10,251,81
"Mathematics","Spring",11,253,81
"Mathematics","Spring",12,256,81
"Mathematics","Spring",0,168,82
"Mathematics","Spring",1,188,82
"Mathematics","Spring",2,202,82
"Mathematics","Spring",3,214,82
"Mathematics","Spring",4,225,82
"Mathematics","Spring",5,234,82
"Mathematics","Spring",6,239,82
"Mathematics","Spring",7,244,82
"Mathematics","Spring",8,249,82
"Mathematics","Spring",9,249,82
"Mathematics","Spring",10,252,82
"Mathematics","Spring",11,254,82
"Mathematics","Spring",12,257,82
"Mathematics","Spring",0,169,83
"Mathematics","Spring",1,189,83
"Mathematics","Spring",2,202,83
"Mathematics","Spring",3,215,83
"Mathematics","Spring",4,225,83
"Mathematics","Spring",5,235,83
"Mathematics","Spring",6,240,83
"Mathematics","Spring",7,244,83
"Mathematics","Spring",8,249,83
"Mathematics","Spring",9,250,83
"Mathematics","Spring",10,253,83
"Mathematics","Spring",11,255,83
"Mathematics","Spring",12,258,83
"Mathematics","Spring",0,169,84
"Mathematics","Spring",1,190,84
"Mathematics","Spring",2,203,84
"Mathematics","Spring",3,215,84
"Mathematics","Spring",4,226,84
"Mathematics","Spring",5,235,84
"Mathematics","Spring",6,240,84
"Mathematics","Spring",7,245,84
"Mathematics","Spring",8,250,84
"Mathematics","Spring",9,251,84
"Mathematics","Spring",10,254,84
"Mathematics","Spring",11,256,84
"Mathematics","Spring",12,259,84
"Mathematics","Spring",0,170,85
"Mathematics","Spring",1,190,85
"Mathematics","Spring",2,203,85
"Mathematics","Spring",3,216,85
"Mathematics","Spring",4,227,85
"Mathematics","Spring",5,236,85
"Mathematics","Spring",6,241,85
"Mathematics","Spring",7,246,85
"Mathematics","Spring",8,251,85
"Mathematics","Spring",9,251,85
"Mathematics","Spring",10,254,85
"Mathematics","Spring",11,257,85
"Mathematics","Spring",12,260,85
"Mathematics","Spring",0,170,86
"Mathematics","Spring",1,191,86
"Mathematics","Spring",2,204,86
"Mathematics","Spring",3,216,86
"Mathematics","Spring",4,227,86
"Mathematics","Spring",5,237,86
"Mathematics","Spring",6,242,86
"Mathematics","Spring",7,247,86
"Mathematics","Spring",8,252,86
"Mathematics","Spring",9,252,86
"Mathematics","Spring",10,255,86
"Mathematics","Spring",11,258,86
"Mathematics","Spring",12,261,86
"Mathematics","Spring",0,171,87
"Mathematics","Spring",1,191,87
"Mathematics","Spring",2,205,87
"Mathematics","Spring",3,217,87
"Mathematics","Spring",4,228,87
"Mathematics","Spring",5,238,87
"Mathematics","Spring",6,243,87
"Mathematics","Spring",7,248,87
"Mathematics","Spring",8,253,87
"Mathematics","Spring",9,253,87
"Mathematics","Spring",10,256,87
"Mathematics","Spring",11,259,87
"Mathematics","Spring",12,262,87
"Mathematics","Spring",0,171,88
"Mathematics","Spring",1,192,88
"Mathematics","Spring",2,205,88
"Mathematics","Spring",3,218,88
"Mathematics","Spring",4,229,88
"Mathematics","Spring",5,238,88
"Mathematics","Spring",6,243,88
"Mathematics","Spring",7,249,88
"Mathematics","Spring",8,254,88
"Mathematics","Spring",9,254,88
"Mathematics","Spring",10,257,88
"Mathematics","Spring",11,260,88
"Mathematics","Spring",12,263,88
"Mathematics","Spring",0,172,89
"Mathematics","Spring",1,193,89
"Mathematics","Spring",2,206,89
"Mathematics","Spring",3,218,89
"Mathematics","Spring",4,230,89
"Mathematics","Spring",5,239,89
"Mathematics","Spring",6,244,89
"Mathematics","Spring",7,250,89
"Mathematics","Spring",8,255,89
"Mathematics","Spring",9,255,89
"Mathematics","Spring",10,258,89
"Mathematics","Spring",11,261,89
"Mathematics","Spring",12,264,89
"Mathematics","Spring",0,173,90
"Mathematics","Spring",1,193,90
"Mathematics","Spring",2,207,90
"Mathematics","Spring",3,219,90
"Mathematics","Spring",4,230,90
"Mathematics","Spring",5,240,90
"Mathematics","Spring",6,245,90
"Mathematics","Spring",7,251,90
"Mathematics","Spring",8,256,90
"Mathematics","Spring",9,256,90
"Mathematics","Spring",10,260,90
"Mathematics","Spring",11,262,90
"Mathematics","Spring",12,266,90
"Reading","Fall",0,108,1
"Reading","Fall",1,126,1
"Reading","Fall",2,137,1
"Reading","Fall",3,148,1
"Reading","Fall",4,158,1
"Reading","Fall",5,166,1
"Reading","Fall",6,172,1
"Reading","Fall",7,176,1
"Reading","Fall",8,178,1
"Reading","Fall",9,175,1
"Reading","Fall",10,180,1
"Reading","Fall",11,182,1
"Reading","Fall",12,179,1
"Reading","Fall",0,112,2
"Reading","Fall",1,130,2
"Reading","Fall",2,141,2
"Reading","Fall",3,152,2
"Reading","Fall",4,162,2
"Reading","Fall",5,171,2
"Reading","Fall",6,176,2
"Reading","Fall",7,180,2
"Reading","Fall",8,183,2
"Reading","Fall",9,180,2
"Reading","Fall",10,185,2
"Reading","Fall",11,187,2
"Reading","Fall",12,184,2
"Reading","Fall",0,114,3
"Reading","Fall",1,132,3
"Reading","Fall",2,144,3
"Reading","Fall",3,155,3
"Reading","Fall",4,165,3
"Reading","Fall",5,174,3
"Reading","Fall",6,179,3
"Reading","Fall",7,183,3
"Reading","Fall",8,186,3
"Reading","Fall",9,183,3
"Reading","Fall",10,188,3
"Reading","Fall",11,190,3
"Reading","Fall",12,187,3
"Reading","Fall",0,115,4
"Reading","Fall",1,134,4
"Reading","Fall",2,146,4
"Reading","Fall",3,157,4
"Reading","Fall",4,167,4
"Reading","Fall",5,176,4
"Reading","Fall",6,181,4
"Reading","Fall",7,185,4
"Reading","Fall",8,188,4
"Reading","Fall",9,186,4
"Reading","Fall",10,190,4
"Reading","Fall",11,192,4
"Reading","Fall",12,190,4
"Reading","Fall",0,117,5
"Reading","Fall",1,135,5
"Reading","Fall",2,147,5
"Reading","Fall",3,159,5
"Reading","Fall",4,169,5
"Reading","Fall",5,178,5
"Reading","Fall",6,183,5
"Reading","Fall",7,187,5
"Reading","Fall",8,190,5
"Reading","Fall",9,188,5
"Reading","Fall",10,192,5
"Reading","Fall",11,194,5
"Reading","Fall",12,192,5
"Reading","Fall",0,118,6
"Reading","Fall",1,136,6
"Reading","Fall",2,149,6
"Reading","Fall",3,161,6
"Reading","Fall",4,171,6
"Reading","Fall",5,179,6
"Reading","Fall",6,185,6
"Reading","Fall",7,189,6
"Reading","Fall",8,192,6
"Reading","Fall",9,189,6
"Reading","Fall",10,194,6
"Reading","Fall",11,196,6
"Reading","Fall",12,194,6
"Reading","Fall",0,119,7
"Reading","Fall",1,137,7
"Reading","Fall",2,150,7
"Reading","Fall",3,162,7
"Reading","Fall",4,172,7
"Reading","Fall",5,180,7
"Reading","Fall",6,186,7
"Reading","Fall",7,190,7
"Reading","Fall",8,193,7
"Reading","Fall",9,191,7
"Reading","Fall",10,195,7
"Reading","Fall",11,197,7
"Reading","Fall",12,195,7
"Reading","Fall",0,119,8
"Reading","Fall",1,138,8
"Reading","Fall",2,151,8
"Reading","Fall",3,163,8
"Reading","Fall",4,173,8
"Reading","Fall",5,181,8
"Reading","Fall",6,187,8
"Reading","Fall",7,191,8
"Reading","Fall",8,194,8
"Reading","Fall",9,192,8
"Reading","Fall",10,196,8
"Reading","Fall",11,199,8
"Reading","Fall",12,197,8
"Reading","Fall",0,120,9
"Reading","Fall",1,139,9
"Reading","Fall",2,152,9
"Reading","Fall",3,164,9
"Reading","Fall",4,174,9
"Reading","Fall",5,183,9
"Reading","Fall",6,188,9
"Reading","Fall",7,192,9
"Reading","Fall",8,195,9
"Reading","Fall",9,193,9
"Reading","Fall",10,197,9
"Reading","Fall",11,200,9
"Reading","Fall",12,198,9
"Reading","Fall",0,121,10
"Reading","Fall",1,140,10
"Reading","Fall",2,153,10
"Reading","Fall",3,165,10
"Reading","Fall",4,175,10
"Reading","Fall",5,183,10
"Reading","Fall",6,189,10
"Reading","Fall",7,193,10
"Reading","Fall",8,196,10
"Reading","Fall",9,195,10
"Reading","Fall",10,199,10
"Reading","Fall",11,201,10
"Reading","Fall",12,199,10
"Reading","Fall",0,122,11
"Reading","Fall",1,140,11
"Reading","Fall",2,154,11
"Reading","Fall",3,166,11
"Reading","Fall",4,176,11
"Reading","Fall",5,184,11
"Reading","Fall",6,190,11
"Reading","Fall",7,194,11
"Reading","Fall",8,197,11
"Reading","Fall",9,196,11
"Reading","Fall",10,199,11
"Reading","Fall",11,202,11
"Reading","Fall",12,200,11
"Reading","Fall",0,122,12
"Reading","Fall",1,141,12
"Reading","Fall",2,154,12
"Reading","Fall",3,167,12
"Reading","Fall",4,177,12
"Reading","Fall",5,185,12
"Reading","Fall",6,191,12
"Reading","Fall",7,195,12
"Reading","Fall",8,198,12
"Reading","Fall",9,197,12
"Reading","Fall",10,200,12
"Reading","Fall",11,203,12
"Reading","Fall",12,201,12
"Reading","Fall",0,123,13
"Reading","Fall",1,142,13
"Reading","Fall",2,155,13
"Reading","Fall",3,168,13
"Reading","Fall",4,178,13
"Reading","Fall",5,186,13
"Reading","Fall",6,192,13
"Reading","Fall",7,196,13
"Reading","Fall",8,199,13
"Reading","Fall",9,197,13
"Reading","Fall",10,201,13
"Reading","Fall",11,204,13
"Reading","Fall",12,202,13
"Reading","Fall",0,123,14
"Reading","Fall",1,142,14
"Reading","Fall",2,156,14
"Reading","Fall",3,169,14
"Reading","Fall",4,179,14
"Reading","Fall",5,187,14
"Reading","Fall",6,192,14
"Reading","Fall",7,196,14
"Reading","Fall",8,200,14
"Reading","Fall",9,198,14
"Reading","Fall",10,202,14
"Reading","Fall",11,204,14
"Reading","Fall",12,203,14
"Reading","Fall",0,124,15
"Reading","Fall",1,143,15
"Reading","Fall",2,157,15
"Reading","Fall",3,169,15
"Reading","Fall",4,179,15
"Reading","Fall",5,187,15
"Reading","Fall",6,193,15
"Reading","Fall",7,197,15
"Reading","Fall",8,200,15
"Reading","Fall",9,199,15
"Reading","Fall",10,203,15
"Reading","Fall",11,205,15
"Reading","Fall",12,204,15
"Reading","Fall",0,124,16
"Reading","Fall",1,143,16
"Reading","Fall",2,157,16
"Reading","Fall",3,170,16
"Reading","Fall",4,180,16
"Reading","Fall",5,188,16
"Reading","Fall",6,194,16
"Reading","Fall",7,198,16
"Reading","Fall",8,201,16
"Reading","Fall",9,200,16
"Reading","Fall",10,204,16
"Reading","Fall",11,206,16
"Reading","Fall",12,205,16
"Reading","Fall",0,125,17
"Reading","Fall",1,144,17
"Reading","Fall",2,158,17
"Reading","Fall",3,171,17
"Reading","Fall",4,181,17
"Reading","Fall",5,189,17
"Reading","Fall",6,194,17
"Reading","Fall",7,198,17
"Reading","Fall",8,202,17
"Reading","Fall",9,201,17
"Reading","Fall",10,204,17
"Reading","Fall",11,207,17
"Reading","Fall",12,205,17
"Reading","Fall",0,125,18
"Reading","Fall",1,144,18
"Reading","Fall",2,158,18
"Reading","Fall",3,171,18
"Reading","Fall",4,181,18
"Reading","Fall",5,189,18
"Reading","Fall",6,195,18
"Reading","Fall",7,199,18
"Reading","Fall",8,202,18
"Reading","Fall",9,201,18
"Reading","Fall",10,205,18
"Reading","Fall",11,207,18
"Reading","Fall",12,206,18
"Reading","Fall",0,126,19
"Reading","Fall",1,145,19
"Reading","Fall",2,159,19
"Reading","Fall",3,172,19
"Reading","Fall",4,182,19
"Reading","Fall",5,190,19
"Reading","Fall",6,196,19
"Reading","Fall",7,200,19
"Reading","Fall",8,203,19
"Reading","Fall",9,202,19
"Reading","Fall",10,206,19
"Reading","Fall",11,208,19
"Reading","Fall",12,207,19
"Reading","Fall",0,126,20
"Reading","Fall",1,145,20
"Reading","Fall",2,160,20
"Reading","Fall",3,173,20
"Reading","Fall",4,183,20
"Reading","Fall",5,191,20
"Reading","Fall",6,196,20
"Reading","Fall",7,200,20
"Reading","Fall",8,204,20
"Reading","Fall",9,203,20
"Reading","Fall",10,206,20
"Reading","Fall",11,209,20
"Reading","Fall",12,208,20
"Reading","Fall",0,127,21
"Reading","Fall",1,146,21
"Reading","Fall",2,160,21
"Reading","Fall",3,173,21
"Reading","Fall",4,183,21
"Reading","Fall",5,191,21
"Reading","Fall",6,197,21
"Reading","Fall",7,201,21
"Reading","Fall",8,204,21
"Reading","Fall",9,204,21
"Reading","Fall",10,207,21
"Reading","Fall",11,209,21
"Reading","Fall",12,208,21
"Reading","Fall",0,127,22
"Reading","Fall",1,146,22
"Reading","Fall",2,161,22
"Reading","Fall",3,174,22
"Reading","Fall",4,184,22
"Reading","Fall",5,192,22
"Reading","Fall",6,197,22
"Reading","Fall",7,201,22
"Reading","Fall",8,205,22
"Reading","Fall",9,204,22
"Reading","Fall",10,208,22
"Reading","Fall",11,210,22
"Reading","Fall",12,209,22
"Reading","Fall",0,128,23
"Reading","Fall",1,147,23
"Reading","Fall",2,161,23
"Reading","Fall",3,174,23
"Reading","Fall",4,184,23
"Reading","Fall",5,192,23
"Reading","Fall",6,198,23
"Reading","Fall",7,202,23
"Reading","Fall",8,205,23
"Reading","Fall",9,205,23
"Reading","Fall",10,208,23
"Reading","Fall",11,210,23
"Reading","Fall",12,210,23
"Reading","Fall",0,128,24
"Reading","Fall",1,147,24
"Reading","Fall",2,162,24
"Reading","Fall",3,175,24
"Reading","Fall",4,185,24
"Reading","Fall",5,193,24
"Reading","Fall",6,199,24
"Reading","Fall",7,203,24
"Reading","Fall",8,206,24
"Reading","Fall",9,205,24
"Reading","Fall",10,209,24
"Reading","Fall",11,211,24
"Reading","Fall",12,210,24
"Reading","Fall",0,128,25
"Reading","Fall",1,147,25
"Reading","Fall",2,162,25
"Reading","Fall",3,175,25
"Reading","Fall",4,185,25
"Reading","Fall",5,193,25
"Reading","Fall",6,199,25
"Reading","Fall",7,203,25
"Reading","Fall",8,207,25
"Reading","Fall",9,206,25
"Reading","Fall",10,209,25
"Reading","Fall",11,212,25
"Reading","Fall",12,211,25
"Reading","Fall",0,129,26
"Reading","Fall",1,148,26
"Reading","Fall",2,163,26
"Reading","Fall",3,176,26
"Reading","Fall",4,186,26
"Reading","Fall",5,194,26
"Reading","Fall",6,200,26
"Reading","Fall",7,204,26
"Reading","Fall",8,207,26
"Reading","Fall",9,207,26
"Reading","Fall",10,210,26
"Reading","Fall",11,212,26
"Reading","Fall",12,211,26
"Reading","Fall",0,129,27
"Reading","Fall",1,148,27
"Reading","Fall",2,163,27
"Reading","Fall",3,176,27
"Reading","Fall",4,186,27
"Reading","Fall",5,194,27
"Reading","Fall",6,200,27
"Reading","Fall",7,204,27
"Reading","Fall",8,208,27
"Reading","Fall",9,207,27
"Reading","Fall",10,210,27
"Reading","Fall",11,213,27
"Reading","Fall",12,212,27
"Reading","Fall",0,130,28
"Reading","Fall",1,149,28
"Reading","Fall",2,163,28
"Reading","Fall",3,177,28
"Reading","Fall",4,187,28
"Reading","Fall",5,195,28
"Reading","Fall",6,201,28
"Reading","Fall",7,205,28
"Reading","Fall",8,208,28
"Reading","Fall",9,208,28
"Reading","Fall",10,211,28
"Reading","Fall",11,213,28
"Reading","Fall",12,213,28
"Reading","Fall",0,130,29
"Reading","Fall",1,149,29
"Reading","Fall",2,164,29
"Reading","Fall",3,177,29
"Reading","Fall",4,187,29
"Reading","Fall",5,195,29
"Reading","Fall",6,201,29
"Reading","Fall",7,205,29
"Reading","Fall",8,209,29
"Reading","Fall",9,208,29
"Reading","Fall",10,212,29
"Reading","Fall",11,214,29
"Reading","Fall",12,213,29
"Reading","Fall",0,130,30
"Reading","Fall",1,149,30
"Reading","Fall",2,164,30
"Reading","Fall",3,178,30
"Reading","Fall",4,188,30
"Reading","Fall",5,196,30
"Reading","Fall",6,202,30
"Reading","Fall",7,206,30
"Reading","Fall",8,209,30
"Reading","Fall",9,209,30
"Reading","Fall",10,212,30
"Reading","Fall",11,214,30
"Reading","Fall",12,214,30
"Reading","Fall",0,131,31
"Reading","Fall",1,150,31
"Reading","Fall",2,165,31
"Reading","Fall",3,178,31
"Reading","Fall",4,188,31
"Reading","Fall",5,196,31
"Reading","Fall",6,202,31
"Reading","Fall",7,206,31
"Reading","Fall",8,210,31
"Reading","Fall",9,209,31
"Reading","Fall",10,213,31
"Reading","Fall",11,215,31
"Reading","Fall",12,214,31
"Reading","Fall",0,131,32
"Reading","Fall",1,150,32
"Reading","Fall",2,165,32
"Reading","Fall",3,179,32
"Reading","Fall",4,189,32
"Reading","Fall",5,197,32
"Reading","Fall",6,202,32
"Reading","Fall",7,206,32
"Reading","Fall",8,210,32
"Reading","Fall",9,210,32
"Reading","Fall",10,213,32
"Reading","Fall",11,215,32
"Reading","Fall",12,215,32
"Reading","Fall",0,131,33
"Reading","Fall",1,150,33
"Reading","Fall",2,166,33
"Reading","Fall",3,179,33
"Reading","Fall",4,189,33
"Reading","Fall",5,197,33
"Reading","Fall",6,203,33
"Reading","Fall",7,207,33
"Reading","Fall",8,211,33
"Reading","Fall",9,211,33
"Reading","Fall",10,214,33
"Reading","Fall",11,216,33
"Reading","Fall",12,215,33
"Reading","Fall",0,132,34
"Reading","Fall",1,151,34
"Reading","Fall",2,166,34
"Reading","Fall",3,180,34
"Reading","Fall",4,190,34
"Reading","Fall",5,198,34
"Reading","Fall",6,203,34
"Reading","Fall",7,207,34
"Reading","Fall",8,211,34
"Reading","Fall",9,211,34
"Reading","Fall",10,214,34
"Reading","Fall",11,216,34
"Reading","Fall",12,216,34
"Reading","Fall",0,132,35
"Reading","Fall",1,151,35
"Reading","Fall",2,166,35
"Reading","Fall",3,180,35
"Reading","Fall",4,190,35
"Reading","Fall",5,198,35
"Reading","Fall",6,204,35
"Reading","Fall",7,208,35
"Reading","Fall",8,211,35
"Reading","Fall",9,212,35
"Reading","Fall",10,215,35
"Reading","Fall",11,217,35
"Reading","Fall",12,216,35
"Reading","Fall",0,132,36
"Reading","Fall",1,151,36
"Reading","Fall",2,167,36
"Reading","Fall",3,181,36
"Reading","Fall",4,191,36
"Reading","Fall",5,199,36
"Reading","Fall",6,204,36
"Reading","Fall",7,208,36
"Reading","Fall",8,212,36
"Reading","Fall",9,212,36
"Reading","Fall",10,215,36
"Reading","Fall",11,217,36
"Reading","Fall",12,217,36
"Reading","Fall",0,133,37
"Reading","Fall",1,152,37
"Reading","Fall",2,167,37
"Reading","Fall",3,181,37
"Reading","Fall",4,191,37
"Reading","Fall",5,199,37
"Reading","Fall",6,205,37
"Reading","Fall",7,209,37
"Reading","Fall",8,212,37
"Reading","Fall",9,213,37
"Reading","Fall",10,216,37
"Reading","Fall",11,218,37
"Reading","Fall",12,217,37
"Reading","Fall",0,133,38
"Reading","Fall",1,152,38
"Reading","Fall",2,168,38
"Reading","Fall",3,182,38
"Reading","Fall",4,192,38
"Reading","Fall",5,199,38
"Reading","Fall",6,205,38
"Reading","Fall",7,209,38
"Reading","Fall",8,213,38
"Reading","Fall",9,213,38
"Reading","Fall",10,216,38
"Reading","Fall",11,218,38
"Reading","Fall",12,218,38
"Reading","Fall",0,133,39
"Reading","Fall",1,152,39
"Reading","Fall",2,168,39
"Reading","Fall",3,182,39
"Reading","Fall",4,192,39
"Reading","Fall",5,200,39
"Reading","Fall",6,206,39
"Reading","Fall",7,210,39
"Reading","Fall",8,213,39
"Reading","Fall",9,214,39
"Reading","Fall",10,216,39
"Reading","Fall",11,219,39
"Reading","Fall",12,218,39
"Reading","Fall",0,134,40
"Reading","Fall",1,153,40
"Reading","Fall",2,168,40
"Reading","Fall",3,182,40
"Reading","Fall",4,192,40
"Reading","Fall",5,200,40
"Reading","Fall",6,206,40
"Reading","Fall",7,210,40
"Reading","Fall",8,214,40
"Reading","Fall",9,214,40
"Reading","Fall",10,217,40
"Reading","Fall",11,219,40
"Reading","Fall",12,219,40
"Reading","Fall",0,134,41
"Reading","Fall",1,153,41
"Reading","Fall",2,169,41
"Reading","Fall",3,183,41
"Reading","Fall",4,193,41
"Reading","Fall",5,201,41
"Reading","Fall",6,206,41
"Reading","Fall",7,210,41
"Reading","Fall",8,214,41
"Reading","Fall",9,215,41
"Reading","Fall",10,217,41
"Reading","Fall",11,219,41
"Reading","Fall",12,219,41
"Reading","Fall",0,134,42
"Reading","Fall",1,153,42
"Reading","Fall",2,169,42
"Reading","Fall",3,183,42
"Reading","Fall",4,193,42
"Reading","Fall",5,201,42
"Reading","Fall",6,207,42
"Reading","Fall",7,211,42
"Reading","Fall",8,215,42
"Reading","Fall",9,215,42
"Reading","Fall",10,218,42
"Reading","Fall",11,220,42
"Reading","Fall",12,220,42
"Reading","Fall",0,134,43
"Reading","Fall",1,154,43
"Reading","Fall",2,170,43
"Reading","Fall",3,184,43
"Reading","Fall",4,194,43
"Reading","Fall",5,202,43
"Reading","Fall",6,207,43
"Reading","Fall",7,211,43
"Reading","Fall",8,215,43
"Reading","Fall",9,216,43
"Reading","Fall",10,218,43
"Reading","Fall",11,220,43
"Reading","Fall",12,220,43
"Reading","Fall",0,135,44
"Reading","Fall",1,154,44
"Reading","Fall",2,170,44
"Reading","Fall",3,184,44
"Reading","Fall",4,194,44
"Reading","Fall",5,202,44
"Reading","Fall",6,208,44
"Reading","Fall",7,212,44
"Reading","Fall",8,215,44
"Reading","Fall",9,216,44
"Reading","Fall",10,219,44
"Reading","Fall",11,221,44
"Reading","Fall",12,221,44
"Reading","Fall",0,135,45
"Reading","Fall",1,154,45
"Reading","Fall",2,170,45
"Reading","Fall",3,185,45
"Reading","Fall",4,195,45
"Reading","Fall",5,202,45
"Reading","Fall",6,208,45
"Reading","Fall",7,212,45
"Reading","Fall",8,216,45
"Reading","Fall",9,217,45
"Reading","Fall",10,219,45
"Reading","Fall",11,221,45
"Reading","Fall",12,221,45
"Reading","Fall",0,135,46
"Reading","Fall",1,155,46
"Reading","Fall",2,171,46
"Reading","Fall",3,185,46
"Reading","Fall",4,195,46
"Reading","Fall",5,203,46
"Reading","Fall",6,209,46
"Reading","Fall",7,213,46
"Reading","Fall",8,216,46
"Reading","Fall",9,217,46
"Reading","Fall",10,220,46
"Reading","Fall",11,222,46
"Reading","Fall",12,222,46
"Reading","Fall",0,136,47
"Reading","Fall",1,155,47
"Reading","Fall",2,171,47
"Reading","Fall",3,185,47
"Reading","Fall",4,195,47
"Reading","Fall",5,203,47
"Reading","Fall",6,209,47
"Reading","Fall",7,213,47
"Reading","Fall",8,217,47
"Reading","Fall",9,217,47
"Reading","Fall",10,220,47
"Reading","Fall",11,222,47
"Reading","Fall",12,222,47
"Reading","Fall",0,136,48
"Reading","Fall",1,155,48
"Reading","Fall",2,172,48
"Reading","Fall",3,186,48
"Reading","Fall",4,196,48
"Reading","Fall",5,204,48
"Reading","Fall",6,209,48
"Reading","Fall",7,213,48
"Reading","Fall",8,217,48
"Reading","Fall",9,218,48
"Reading","Fall",10,221,48
"Reading","Fall",11,223,48
"Reading","Fall",12,223,48
"Reading","Fall",0,136,49
"Reading","Fall",1,156,49
"Reading","Fall",2,172,49
"Reading","Fall",3,186,49
"Reading","Fall",4,196,49
"Reading","Fall",5,204,49
"Reading","Fall",6,210,49
"Reading","Fall",7,214,49
"Reading","Fall",8,218,49
"Reading","Fall",9,218,49
"Reading","Fall",10,221,49
"Reading","Fall",11,223,49
