"measurementscale","fallwinterspring","grade","RIT","school_percentile"
"Reading","Winter",1,166.1,52
"Reading","Winter",2,181.5,52
"Reading","Winter",3,194.3,52
"Reading","Winter",4,202.9,52
"Reading","Winter",5,209.5,52
"Reading","Winter",6,214.2,52
"Reading","Winter",7,217.4,52
"Reading","Winter",8,220.9,52
"Reading","Winter",9,221,52
"Reading","Winter",10,223.3,52
"Reading","Winter",11,225,52
"Reading","Winter",12,224.3,52
"Reading","Winter",0,146.7,53
"Reading","Winter",1,166.3,53
"Reading","Winter",2,181.7,53
"Reading","Winter",3,194.4,53
"Reading","Winter",4,203,53
"Reading","Winter",5,209.6,53
"Reading","Winter",6,214.3,53
"Reading","Winter",7,217.6,53
"Reading","Winter",8,221.1,53
"Reading","Winter",9,221.2,53
"Reading","Winter",10,223.5,53
"Reading","Winter",11,225.3,53
"Reading","Winter",12,224.6,53
"Reading","Winter",0,146.8,54
"Reading","Winter",1,166.4,54
"Reading","Winter",2,181.9,54
"Reading","Winter",3,194.6,54
"Reading","Winter",4,203.2,54
"Reading","Winter",5,209.8,54
"Reading","Winter",6,214.5,54
"Reading","Winter",7,217.8,54
"Reading","Winter",8,221.3,54
"Reading","Winter",9,221.5,54
"Reading","Winter",10,223.7,54
"Reading","Winter",11,225.5,54
"Reading","Winter",12,224.8,54
"Reading","Winter",0,146.9,55
"Reading","Winter",1,166.6,55
"Reading","Winter",2,182,55
"Reading","Winter",3,194.8,55
"Reading","Winter",4,203.4,55
"Reading","Winter",5,210,55
"Reading","Winter",6,214.7,55
"Reading","Winter",7,218,55
"Reading","Winter",8,221.5,55
"Reading","Winter",9,221.7,55
"Reading","Winter",10,224,55
"Reading","Winter",11,225.7,55
"Reading","Winter",12,225.1,55
"Reading","Winter",0,147.1,56
"Reading","Winter",1,166.7,56
"Reading","Winter",2,182.2,56
"Reading","Winter",3,195,56
"Reading","Winter",4,203.6,56
"Reading","Winter",5,210.2,56
"Reading","Winter",6,214.9,56
"Reading","Winter",7,218.2,56
"Reading","Winter",8,221.7,56
"Reading","Winter",9,221.9,56
"Reading","Winter",10,224.2,56
"Reading","Winter",11,225.9,56
"Reading","Winter",12,225.3,56
"Reading","Winter",0,147.2,57
"Reading","Winter",1,166.9,57
"Reading","Winter",2,182.4,57
"Reading","Winter",3,195.2,57
"Reading","Winter",4,203.7,57
"Reading","Winter",5,210.4,57
"Reading","Winter",6,215,57
"Reading","Winter",7,218.4,57
"Reading","Winter",8,221.9,57
"Reading","Winter",9,222.2,57
"Reading","Winter",10,224.4,57
"Reading","Winter",11,226.1,57
"Reading","Winter",12,225.6,57
"Reading","Winter",0,147.3,58
"Reading","Winter",1,167,58
"Reading","Winter",2,182.6,58
"Reading","Winter",3,195.3,58
"Reading","Winter",4,203.9,58
"Reading","Winter",5,210.5,58
"Reading","Winter",6,215.2,58
"Reading","Winter",7,218.5,58
"Reading","Winter",8,222.1,58
"Reading","Winter",9,222.4,58
"Reading","Winter",10,224.6,58
"Reading","Winter",11,226.3,58
"Reading","Winter",12,225.8,58
"Reading","Winter",0,147.4,59
"Reading","Winter",1,167.2,59
"Reading","Winter",2,182.7,59
"Reading","Winter",3,195.5,59
"Reading","Winter",4,204.1,59
"Reading","Winter",5,210.7,59
"Reading","Winter",6,215.4,59
"Reading","Winter",7,218.7,59
"Reading","Winter",8,222.3,59
"Reading","Winter",9,222.6,59
"Reading","Winter",10,224.8,59
"Reading","Winter",11,226.5,59
"Reading","Winter",12,226.1,59
"Reading","Winter",0,147.6,60
"Reading","Winter",1,167.3,60
"Reading","Winter",2,182.9,60
"Reading","Winter",3,195.7,60
"Reading","Winter",4,204.3,60
"Reading","Winter",5,210.9,60
"Reading","Winter",6,215.6,60
"Reading","Winter",7,218.9,60
"Reading","Winter",8,222.5,60
"Reading","Winter",9,222.9,60
"Reading","Winter",10,225,60
"Reading","Winter",11,226.7,60
"Reading","Winter",12,226.3,60
"Reading","Winter",0,147.7,61
"Reading","Winter",1,167.5,61
"Reading","Winter",2,183.1,61
"Reading","Winter",3,195.9,61
"Reading","Winter",4,204.5,61
"Reading","Winter",5,211.1,61
"Reading","Winter",6,215.8,61
"Reading","Winter",7,219.1,61
"Reading","Winter",8,222.7,61
"Reading","Winter",9,223.1,61
"Reading","Winter",10,225.2,61
"Reading","Winter",11,226.9,61
"Reading","Winter",12,226.6,61
"Reading","Winter",0,147.8,62
"Reading","Winter",1,167.6,62
"Reading","Winter",2,183.3,62
"Reading","Winter",3,196.1,62
"Reading","Winter",4,204.7,62
"Reading","Winter",5,211.3,62
"Reading","Winter",6,215.9,62
"Reading","Winter",7,219.3,62
"Reading","Winter",8,222.9,62
"Reading","Winter",9,223.4,62
"Reading","Winter",10,225.5,62
"Reading","Winter",11,227.1,62
"Reading","Winter",12,226.8,62
"Reading","Winter",0,148,63
"Reading","Winter",1,167.8,63
"Reading","Winter",2,183.4,63
"Reading","Winter",3,196.3,63
"Reading","Winter",4,204.9,63
"Reading","Winter",5,211.4,63
"Reading","Winter",6,216.1,63
"Reading","Winter",7,219.5,63
"Reading","Winter",8,223.1,63
"Reading","Winter",9,223.6,63
"Reading","Winter",10,225.7,63
"Reading","Winter",11,227.3,63
"Reading","Winter",12,227.1,63
"Reading","Winter",0,148.1,64
"Reading","Winter",1,168,64
"Reading","Winter",2,183.6,64
"Reading","Winter",3,196.4,64
"Reading","Winter",4,205,64
"Reading","Winter",5,211.6,64
"Reading","Winter",6,216.3,64
"Reading","Winter",7,219.7,64
"Reading","Winter",8,223.3,64
"Reading","Winter",9,223.9,64
"Reading","Winter",10,225.9,64
"Reading","Winter",11,227.6,64
"Reading","Winter",12,227.3,64
"Reading","Winter",0,148.3,65
"Reading","Winter",1,168.1,65
"Reading","Winter",2,183.8,65
"Reading","Winter",3,196.6,65
"Reading","Winter",4,205.2,65
"Reading","Winter",5,211.8,65
"Reading","Winter",6,216.5,65
"Reading","Winter",7,219.8,65
"Reading","Winter",8,223.5,65
"Reading","Winter",9,224.1,65
"Reading","Winter",10,226.1,65
"Reading","Winter",11,227.8,65
"Reading","Winter",12,227.6,65
"Reading","Winter",0,148.4,66
"Reading","Winter",1,168.3,66
"Reading","Winter",2,184,66
"Reading","Winter",3,196.8,66
"Reading","Winter",4,205.4,66
"Reading","Winter",5,212,66
"Reading","Winter",6,216.7,66
"Reading","Winter",7,220,66
"Reading","Winter",8,223.7,66
"Reading","Winter",9,224.4,66
"Reading","Winter",10,226.4,66
"Reading","Winter",11,228,66
"Reading","Winter",12,227.9,66
"Reading","Winter",0,148.5,67
"Reading","Winter",1,168.4,67
"Reading","Winter",2,184.2,67
"Reading","Winter",3,197,67
"Reading","Winter",4,205.6,67
"Reading","Winter",5,212.2,67
"Reading","Winter",6,216.9,67
"Reading","Winter",7,220.2,67
"Reading","Winter",8,223.9,67
"Reading","Winter",9,224.6,67
"Reading","Winter",10,226.6,67
"Reading","Winter",11,228.2,67
"Reading","Winter",12,228.1,67
"Reading","Winter",0,148.7,68
"Reading","Winter",1,168.6,68
"Reading","Winter",2,184.4,68
"Reading","Winter",3,197.2,68
"Reading","Winter",4,205.8,68
"Reading","Winter",5,212.4,68
"Reading","Winter",6,217.1,68
"Reading","Winter",7,220.4,68
"Reading","Winter",8,224.1,68
"Reading","Winter",9,224.9,68
"Reading","Winter",10,226.8,68
"Reading","Winter",11,228.5,68
"Reading","Winter",12,228.4,68
"Reading","Winter",0,148.8,69
"Reading","Winter",1,168.8,69
"Reading","Winter",2,184.5,69
"Reading","Winter",3,197.4,69
"Reading","Winter",4,206,69
"Reading","Winter",5,212.6,69
"Reading","Winter",6,217.3,69
"Reading","Winter",7,220.6,69
"Reading","Winter",8,224.4,69
"Reading","Winter",9,225.2,69
"Reading","Winter",10,227.1,69
"Reading","Winter",11,228.7,69
"Reading","Winter",12,228.7,69
"Reading","Winter",0,149,70
"Reading","Winter",1,168.9,70
"Reading","Winter",2,184.7,70
"Reading","Winter",3,197.6,70
"Reading","Winter",4,206.2,70
"Reading","Winter",5,212.8,70
"Reading","Winter",6,217.5,70
"Reading","Winter",7,220.8,70
"Reading","Winter",8,224.6,70
"Reading","Winter",9,225.4,70
"Reading","Winter",10,227.3,70
"Reading","Winter",11,228.9,70
"Reading","Winter",12,228.9,70
"Reading","Winter",0,149.1,71
"Reading","Winter",1,169.1,71
"Reading","Winter",2,184.9,71
"Reading","Winter",3,197.8,71
"Reading","Winter",4,206.4,71
"Reading","Winter",5,213,71
"Reading","Winter",6,217.7,71
"Reading","Winter",7,221,71
"Reading","Winter",8,224.8,71
"Reading","Winter",9,225.7,71
"Reading","Winter",10,227.5,71
"Reading","Winter",11,229.2,71
"Reading","Winter",12,229.2,71
"Reading","Winter",0,149.3,72
"Reading","Winter",1,169.3,72
"Reading","Winter",2,185.1,72
"Reading","Winter",3,198,72
"Reading","Winter",4,206.6,72
"Reading","Winter",5,213.2,72
"Reading","Winter",6,217.9,72
"Reading","Winter",7,221.3,72
"Reading","Winter",8,225,72
"Reading","Winter",9,226,72
"Reading","Winter",10,227.8,72
"Reading","Winter",11,229.4,72
"Reading","Winter",12,229.5,72
"Reading","Winter",0,149.4,73
"Reading","Winter",1,169.4,73
"Reading","Winter",2,185.3,73
"Reading","Winter",3,198.3,73
"Reading","Winter",4,206.8,73
"Reading","Winter",5,213.4,73
"Reading","Winter",6,218.1,73
"Reading","Winter",7,221.5,73
"Reading","Winter",8,225.3,73
"Reading","Winter",9,226.2,73
"Reading","Winter",10,228,73
"Reading","Winter",11,229.6,73
"Reading","Winter",12,229.8,73
"Reading","Winter",0,149.6,74
"Reading","Winter",1,169.6,74
"Reading","Winter",2,185.5,74
"Reading","Winter",3,198.5,74
"Reading","Winter",4,207.1,74
"Reading","Winter",5,213.6,74
"Reading","Winter",6,218.3,74
"Reading","Winter",7,221.7,74
"Reading","Winter",8,225.5,74
"Reading","Winter",9,226.5,74
"Reading","Winter",10,228.3,74
"Reading","Winter",11,229.9,74
"Reading","Winter",12,230.1,74
"Reading","Winter",0,149.7,75
"Reading","Winter",1,169.8,75
"Reading","Winter",2,185.8,75
"Reading","Winter",3,198.7,75
"Reading","Winter",4,207.3,75
"Reading","Winter",5,213.8,75
"Reading","Winter",6,218.5,75
"Reading","Winter",7,221.9,75
"Reading","Winter",8,225.7,75
"Reading","Winter",9,226.8,75
"Reading","Winter",10,228.6,75
"Reading","Winter",11,230.1,75
"Reading","Winter",12,230.4,75
"Reading","Winter",0,149.9,76
"Reading","Winter",1,170,76
"Reading","Winter",2,186,76
"Reading","Winter",3,198.9,76
"Reading","Winter",4,207.5,76
"Reading","Winter",5,214.1,76
"Reading","Winter",6,218.7,76
"Reading","Winter",7,222.1,76
"Reading","Winter",8,226,76
"Reading","Winter",9,227.1,76
"Reading","Winter",10,228.8,76
"Reading","Winter",11,230.4,76
"Reading","Winter",12,230.7,76
"Reading","Winter",0,150.1,77
"Reading","Winter",1,170.2,77
"Reading","Winter",2,186.2,77
"Reading","Winter",3,199.1,77
"Reading","Winter",4,207.7,77
"Reading","Winter",5,214.3,77
"Reading","Winter",6,219,77
"Reading","Winter",7,222.4,77
"Reading","Winter",8,226.2,77
"Reading","Winter",9,227.4,77
"Reading","Winter",10,229.1,77
"Reading","Winter",11,230.7,77
"Reading","Winter",12,231,77
"Reading","Winter",0,150.2,78
"Reading","Winter",1,170.4,78
"Reading","Winter",2,186.4,78
"Reading","Winter",3,199.4,78
"Reading","Winter",4,208,78
"Reading","Winter",5,214.5,78
"Reading","Winter",6,219.2,78
"Reading","Winter",7,222.6,78
"Reading","Winter",8,226.5,78
"Reading","Winter",9,227.7,78
"Reading","Winter",10,229.4,78
"Reading","Winter",11,230.9,78
"Reading","Winter",12,231.3,78
"Reading","Winter",0,150.4,79
"Reading","Winter",1,170.6,79
"Reading","Winter",2,186.6,79
"Reading","Winter",3,199.6,79
"Reading","Winter",4,208.2,79
"Reading","Winter",5,214.8,79
"Reading","Winter",6,219.4,79
"Reading","Winter",7,222.9,79
"Reading","Winter",8,226.8,79
"Reading","Winter",9,228.1,79
"Reading","Winter",10,229.7,79
"Reading","Winter",11,231.2,79
"Reading","Winter",12,231.7,79
"Reading","Winter",0,150.6,80
"Reading","Winter",1,170.8,80
"Reading","Winter",2,186.9,80
"Reading","Winter",3,199.9,80
"Reading","Winter",4,208.5,80
"Reading","Winter",5,215,80
"Reading","Winter",6,219.7,80
"Reading","Winter",7,223.1,80
"Reading","Winter",8,227,80
"Reading","Winter",9,228.4,80
"Reading","Winter",10,230,80
"Reading","Winter",11,231.5,80
"Reading","Winter",12,232,80
"Reading","Winter",0,150.8,81
"Reading","Winter",1,171,81
"Reading","Winter",2,187.1,81
"Reading","Winter",3,200.1,81
"Reading","Winter",4,208.7,81
"Reading","Winter",5,215.3,81
"Reading","Winter",6,219.9,81
"Reading","Winter",7,223.4,81
"Reading","Winter",8,227.3,81
"Reading","Winter",9,228.7,81
"Reading","Winter",10,230.3,81
"Reading","Winter",11,231.8,81
"Reading","Winter",12,232.4,81
"Reading","Winter",0,151,82
"Reading","Winter",1,171.2,82
"Reading","Winter",2,187.4,82
"Reading","Winter",3,200.4,82
"Reading","Winter",4,209,82
"Reading","Winter",5,215.5,82
"Reading","Winter",6,220.2,82
"Reading","Winter",7,223.6,82
"Reading","Winter",8,227.6,82
"Reading","Winter",9,229.1,82
"Reading","Winter",10,230.6,82
"Reading","Winter",11,232.1,82
"Reading","Winter",12,232.7,82
"Reading","Winter",0,151.2,83
"Reading","Winter",1,171.5,83
"Reading","Winter",2,187.6,83
"Reading","Winter",3,200.7,83
"Reading","Winter",4,209.3,83
"Reading","Winter",5,215.8,83
"Reading","Winter",6,220.5,83
"Reading","Winter",7,223.9,83
"Reading","Winter",8,227.9,83
"Reading","Winter",9,229.4,83
"Reading","Winter",10,230.9,83
"Reading","Winter",11,232.4,83
"Reading","Winter",12,233.1,83
"Reading","Winter",0,151.4,84
"Reading","Winter",1,171.7,84
"Reading","Winter",2,187.9,84
"Reading","Winter",3,201,84
"Reading","Winter",4,209.6,84
"Reading","Winter",5,216.1,84
"Reading","Winter",6,220.8,84
"Reading","Winter",7,224.2,84
"Reading","Winter",8,228.2,84
"Reading","Winter",9,229.8,84
"Reading","Winter",10,231.2,84
"Reading","Winter",11,232.8,84
"Reading","Winter",12,233.5,84
"Reading","Winter",0,151.6,85
"Reading","Winter",1,171.9,85
"Reading","Winter",2,188.2,85
"Reading","Winter",3,201.3,85
"Reading","Winter",4,209.8,85
"Reading","Winter",5,216.4,85
"Reading","Winter",6,221,85
"Reading","Winter",7,224.5,85
"Reading","Winter",8,228.5,85
"Reading","Winter",9,230.2,85
"Reading","Winter",10,231.6,85
"Reading","Winter",11,233.1,85
"Reading","Winter",12,233.9,85
"Reading","Winter",0,151.8,86
"Reading","Winter",1,172.2,86
"Reading","Winter",2,188.5,86
"Reading","Winter",3,201.6,86
"Reading","Winter",4,210.2,86
"Reading","Winter",5,216.7,86
"Reading","Winter",6,221.4,86
"Reading","Winter",7,224.8,86
"Reading","Winter",8,228.9,86
"Reading","Winter",9,230.6,86
"Reading","Winter",10,231.9,86
"Reading","Winter",11,233.5,86
"Reading","Winter",12,234.3,86
"Reading","Winter",0,152.1,87
"Reading","Winter",1,172.5,87
"Reading","Winter",2,188.8,87
"Reading","Winter",3,201.9,87
"Reading","Winter",4,210.5,87
"Reading","Winter",5,217,87
"Reading","Winter",6,221.7,87
"Reading","Winter",7,225.1,87
"Reading","Winter",8,229.2,87
"Reading","Winter",9,231.1,87
"Reading","Winter",10,232.3,87
"Reading","Winter",11,233.8,87
"Reading","Winter",12,234.8,87
"Reading","Winter",0,152.3,88
"Reading","Winter",1,172.8,88
"Reading","Winter",2,189.1,88
"Reading","Winter",3,202.2,88
"Reading","Winter",4,210.8,88
"Reading","Winter",5,217.3,88
"Reading","Winter",6,222,88
"Reading","Winter",7,225.5,88
"Reading","Winter",8,229.6,88
"Reading","Winter",9,231.5,88
"Reading","Winter",10,232.7,88
"Reading","Winter",11,234.2,88
"Reading","Winter",12,235.3,88
"Reading","Winter",0,152.6,89
"Reading","Winter",1,173.1,89
"Reading","Winter",2,189.5,89
"Reading","Winter",3,202.6,89
"Reading","Winter",4,211.2,89
"Reading","Winter",5,217.7,89
"Reading","Winter",6,222.4,89
"Reading","Winter",7,225.9,89
"Reading","Winter",8,230,89
"Reading","Winter",9,232,89
"Reading","Winter",10,233.2,89
"Reading","Winter",11,234.7,89
"Reading","Winter",12,235.8,89
"Reading","Winter",0,152.9,90
"Reading","Winter",1,173.4,90
"Reading","Winter",2,189.9,90
"Reading","Winter",3,203,90
"Reading","Winter",4,211.6,90
"Reading","Winter",5,218.1,90
"Reading","Winter",6,222.8,90
"Reading","Winter",7,226.3,90
"Reading","Winter",8,230.4,90
"Reading","Winter",9,232.5,90
"Reading","Winter",10,233.6,90
"Reading","Winter",11,235.1,90
"Reading","Winter",12,236.3,90
"Reading","Winter",0,153.2,91
"Reading","Winter",1,173.7,91
"Reading","Winter",2,190.3,91
"Reading","Winter",3,203.4,91
"Reading","Winter",4,212,91
"Reading","Winter",5,218.5,91
"Reading","Winter",6,223.2,91
"Reading","Winter",7,226.7,91
"Reading","Winter",8,230.9,91
"Reading","Winter",9,233.1,91
"Reading","Winter",10,234.1,91
"Reading","Winter",11,235.6,91
"Reading","Winter",12,236.9,91
"Reading","Winter",0,153.5,92
"Reading","Winter",1,174.1,92
"Reading","Winter",2,190.7,92
"Reading","Winter",3,203.9,92
"Reading","Winter",4,212.5,92
"Reading","Winter",5,218.9,92
"Reading","Winter",6,223.6,92
"Reading","Winter",7,227.1,92
"Reading","Winter",8,231.4,92
"Reading","Winter",9,233.7,92
"Reading","Winter",10,234.7,92
"Reading","Winter",11,236.1,92
"Reading","Winter",12,237.5,92
"Reading","Winter",0,153.9,93
"Reading","Winter",1,174.5,93
"Reading","Winter",2,191.2,93
"Reading","Winter",3,204.4,93
"Reading","Winter",4,213,93
"Reading","Winter",5,219.4,93
"Reading","Winter",6,224.1,93
"Reading","Winter",7,227.6,93
"Reading","Winter",8,231.9,93
"Reading","Winter",9,234.3,93
"Reading","Winter",10,235.3,93
"Reading","Winter",11,236.7,93
"Reading","Winter",12,238.2,93
"Reading","Winter",0,154.3,94
"Reading","Winter",1,175,94
"Reading","Winter",2,191.7,94
"Reading","Winter",3,204.9,94
"Reading","Winter",4,213.5,94
"Reading","Winter",5,220,94
"Reading","Winter",6,224.7,94
"Reading","Winter",7,228.2,94
"Reading","Winter",8,232.5,94
"Reading","Winter",9,235.1,94
"Reading","Winter",10,235.9,94
"Reading","Winter",11,237.3,94
"Reading","Winter",12,238.9,94
"Reading","Winter",0,154.7,95
"Reading","Winter",1,175.5,95
"Reading","Winter",2,192.3,95
"Reading","Winter",3,205.6,95
"Reading","Winter",4,214.2,95
"Reading","Winter",5,220.6,95
"Reading","Winter",6,225.3,95
"Reading","Winter",7,228.9,95
"Reading","Winter",8,233.2,95
"Reading","Winter",9,235.9,95
"Reading","Winter",10,236.7,95
"Reading","Winter",11,238.1,95
"Reading","Winter",12,239.8,95
"Reading","Winter",0,155.3,96
"Reading","Winter",1,176.1,96
"Reading","Winter",2,193,96
"Reading","Winter",3,206.3,96
"Reading","Winter",4,214.9,96
"Reading","Winter",5,221.4,96
"Reading","Winter",6,226,96
"Reading","Winter",7,229.6,96
"Reading","Winter",8,234.1,96
"Reading","Winter",9,236.9,96
"Reading","Winter",10,237.6,96
"Reading","Winter",11,238.9,96
"Reading","Winter",12,240.8,96
"Reading","Winter",0,155.9,97
"Reading","Winter",1,176.9,97
"Reading","Winter",2,193.9,97
"Reading","Winter",3,207.3,97
"Reading","Winter",4,215.8,97
"Reading","Winter",5,222.3,97
"Reading","Winter",6,226.9,97
"Reading","Winter",7,230.5,97
"Reading","Winter",8,235.1,97
"Reading","Winter",9,238.1,97
"Reading","Winter",10,238.6,97
"Reading","Winter",11,240,97
"Reading","Winter",12,242.1,97
"Reading","Winter",0,156.8,98
"Reading","Winter",1,177.9,98
"Reading","Winter",2,195.1,98
"Reading","Winter",3,208.5,98
"Reading","Winter",4,217.1,98
"Reading","Winter",5,223.5,98
"Reading","Winter",6,228.2,98
"Reading","Winter",7,231.8,98
"Reading","Winter",8,236.4,98
"Reading","Winter",9,239.7,98
"Reading","Winter",10,240.1,98
"Reading","Winter",11,241.4,98
"Reading","Winter",12,243.8,98
"Reading","Winter",0,158.2,99
"Reading","Winter",1,179.5,99
"Reading","Winter",2,196.9,99
"Reading","Winter",3,210.4,99
"Reading","Winter",4,219,99
"Reading","Winter",5,225.4,99
"Reading","Winter",6,230.1,99
"Reading","Winter",7,233.7,99
"Reading","Winter",8,238.5,99
"Reading","Winter",9,242.3,99
"Reading","Winter",10,242.4,99
"Reading","Winter",11,243.6,99
"Reading","Winter",12,246.4,99
"Reading","Spring",0,140.8,1
"Reading","Spring",1,156.5,1
"Reading","Spring",2,168.9,1
"Reading","Spring",3,180.4,1
"Reading","Spring",4,188.2,1
"Reading","Spring",5,194.7,1
"Reading","Spring",6,199.2,1
"Reading","Spring",7,201.7,1
"Reading","Spring",8,203.6,1
"Reading","Spring",9,199.8,1
"Reading","Spring",10,204.1,1
"Reading","Spring",11,205.4,1
"Reading","Spring",12,200.9,1
"Reading","Spring",0,142.2,2
"Reading","Spring",1,158.2,2
"Reading","Spring",2,170.9,2
"Reading","Spring",3,182.4,2
"Reading","Spring",4,190.2,2
"Reading","Spring",5,196.6,2
"Reading","Spring",6,201.1,2
"Reading","Spring",7,203.6,2
"Reading","Spring",8,205.7,2
"Reading","Spring",9,202.3,2
"Reading","Spring",10,206.4,2
"Reading","Spring",11,207.7,2
"Reading","Spring",12,203.6,2
"Reading","Spring",0,143.1,3
"Reading","Spring",1,159.3,3
"Reading","Spring",2,172.1,3
"Reading","Spring",3,183.6,3
"Reading","Spring",4,191.4,3
"Reading","Spring",5,197.8,3
"Reading","Spring",6,202.3,3
"Reading","Spring",7,204.9,3
"Reading","Spring",8,207.1,3
"Reading","Spring",9,203.9,3
"Reading","Spring",10,207.8,3
"Reading","Spring",11,209.1,3
"Reading","Spring",12,205.3,3
"Reading","Spring",0,143.8,4
"Reading","Spring",1,160.2,4
"Reading","Spring",2,173.1,4
"Reading","Spring",3,184.6,4
"Reading","Spring",4,192.3,4
"Reading","Spring",5,198.7,4
"Reading","Spring",6,203.2,4
"Reading","Spring",7,205.8,4
"Reading","Spring",8,208.1,4
"Reading","Spring",9,205.1,4
"Reading","Spring",10,208.9,4
"Reading","Spring",11,210.2,4
"Reading","Spring",12,206.7,4
"Reading","Spring",0,144.4,5
"Reading","Spring",1,160.8,5
"Reading","Spring",2,173.8,5
"Reading","Spring",3,185.3,5
"Reading","Spring",4,193.1,5
"Reading","Spring",5,199.4,5
"Reading","Spring",6,203.9,5
"Reading","Spring",7,206.6,5
"Reading","Spring",8,208.9,5
"Reading","Spring",9,206.1,5
"Reading","Spring",10,209.8,5
"Reading","Spring",11,211.1,5
"Reading","Spring",12,207.7,5
"Reading","Spring",0,144.8,6
"Reading","Spring",1,161.4,6
"Reading","Spring",2,174.5,6
"Reading","Spring",3,186,6
"Reading","Spring",4,193.7,6
"Reading","Spring",5,200.1,6
"Reading","Spring",6,204.5,6
"Reading","Spring",7,207.2,6
"Reading","Spring",8,209.6,6
"Reading","Spring",9,206.9,6
"Reading","Spring",10,210.6,6
"Reading","Spring",11,211.8,6
"Reading","Spring",12,208.6,6
"Reading","Spring",0,145.3,7
"Reading","Spring",1,161.9,7
"Reading","Spring",2,175,7
"Reading","Spring",3,186.5,7
"Reading","Spring",4,194.3,7
"Reading","Spring",5,200.6,7
"Reading","Spring",6,205.1,7
"Reading","Spring",7,207.8,7
"Reading","Spring",8,210.2,7
"Reading","Spring",9,207.7,7
"Reading","Spring",10,211.2,7
"Reading","Spring",11,212.5,7
"Reading","Spring",12,209.4,7
"Reading","Spring",0,145.6,8
"Reading","Spring",1,162.4,8
"Reading","Spring",2,175.5,8
"Reading","Spring",3,187,8
"Reading","Spring",4,194.8,8
"Reading","Spring",5,201.1,8
"Reading","Spring",6,205.6,8
"Reading","Spring",7,208.3,8
"Reading","Spring",8,210.8,8
"Reading","Spring",9,208.3,8
"Reading","Spring",10,211.8,8
"Reading","Spring",11,213,8
"Reading","Spring",12,210.1,8
"Reading","Spring",0,146,9
"Reading","Spring",1,162.8,9
"Reading","Spring",2,176,9
"Reading","Spring",3,187.5,9
"Reading","Spring",4,195.3,9
"Reading","Spring",5,201.6,9
"Reading","Spring",6,206,9
"Reading","Spring",7,208.8,9
"Reading","Spring",8,211.3,9
"Reading","Spring",9,208.9,9
"Reading","Spring",10,212.3,9
"Reading","Spring",11,213.6,9
"Reading","Spring",12,210.8,9
"Reading","Spring",0,146.3,10
"Reading","Spring",1,163.2,10
"Reading","Spring",2,176.4,10
"Reading","Spring",3,187.9,10
"Reading","Spring",4,195.7,10
"Reading","Spring",5,202,10
"Reading","Spring",6,206.4,10
"Reading","Spring",7,209.2,10
"Reading","Spring",8,211.7,10
"Reading","Spring",9,209.5,10
"Reading","Spring",10,212.8,10
"Reading","Spring",11,214.1,10
"Reading","Spring",12,211.4,10
"Reading","Spring",0,146.6,11
"Reading","Spring",1,163.5,11
"Reading","Spring",2,176.8,11
"Reading","Spring",3,188.3,11
"Reading","Spring",4,196.1,11
"Reading","Spring",5,202.4,11
"Reading","Spring",6,206.8,11
"Reading","Spring",7,209.6,11
"Reading","Spring",8,212.2,11
"Reading","Spring",9,210,11
"Reading","Spring",10,213.3,11
"Reading","Spring",11,214.5,11
"Reading","Spring",12,211.9,11
"Reading","Spring",0,146.9,12
"Reading","Spring",1,163.9,12
"Reading","Spring",2,177.2,12
"Reading","Spring",3,188.7,12
"Reading","Spring",4,196.5,12
"Reading","Spring",5,202.7,12
"Reading","Spring",6,207.2,12
"Reading","Spring",7,209.9,12
"Reading","Spring",8,212.6,12
"Reading","Spring",9,210.5,12
"Reading","Spring",10,213.7,12
"Reading","Spring",11,215,12
"Reading","Spring",12,212.5,12
"Reading","Spring",0,147.1,13
"Reading","Spring",1,164.2,13
"Reading","Spring",2,177.5,13
"Reading","Spring",3,189,13
"Reading","Spring",4,196.8,13
"Reading","Spring",5,203.1,13
"Reading","Spring",6,207.5,13
"Reading","Spring",7,210.3,13
"Reading","Spring",8,212.9,13
"Reading","Spring",9,210.9,13
"Reading","Spring",10,214.1,13
"Reading","Spring",11,215.4,13
"Reading","Spring",12,213,13
"Reading","Spring",0,147.4,14
"Reading","Spring",1,164.5,14
"Reading","Spring",2,177.8,14
"Reading","Spring",3,189.4,14
"Reading","Spring",4,197.1,14
"Reading","Spring",5,203.4,14
"Reading","Spring",6,207.8,14
"Reading","Spring",7,210.6,14
"Reading","Spring",8,213.3,14
"Reading","Spring",9,211.4,14
"Reading","Spring",10,214.5,14
"Reading","Spring",11,215.7,14
"Reading","Spring",12,213.4,14
"Reading","Spring",0,147.6,15
"Reading","Spring",1,164.7,15
"Reading","Spring",2,178.2,15
"Reading","Spring",3,189.7,15
"Reading","Spring",4,197.4,15
"Reading","Spring",5,203.7,15
"Reading","Spring",6,208.2,15
"Reading","Spring",7,210.9,15
"Reading","Spring",8,213.6,15
"Reading","Spring",9,211.8,15
"Reading","Spring",10,214.9,15
"Reading","Spring",11,216.1,15
"Reading","Spring",12,213.9,15
"Reading","Spring",0,147.8,16
"Reading","Spring",1,165,16
"Reading","Spring",2,178.5,16
"Reading","Spring",3,190,16
"Reading","Spring",4,197.7,16
"Reading","Spring",5,204,16
"Reading","Spring",6,208.4,16
"Reading","Spring",7,211.2,16
"Reading","Spring",8,214,16
"Reading","Spring",9,212.2,16
"Reading","Spring",10,215.2,16
"Reading","Spring",11,216.5,16
